model,n Selected,type,Counts,Method,Train Accuracy,Test Accuracy,MCC,F1,features,index
Ridge,44,by methods,n/a,Permutation Importance - Random Forest,0.7300824175824175,0.7458791208791209,0.46463050285758545,0.7433624897139115,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'field_STEM']","[[ 0]
 [ 1]
 [ 3]
 [ 4]
 [ 6]
 [ 7]
 [ 9]
 [10]
 [11]
 [13]
 [14]
 [15]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [48]
 [49]
 [50]]"
Ridge,23,by methods,n/a,Permutation Importance - Gradient Boosting,0.7331730769230769,0.7376373626373627,0.4479931916206204,0.7354557754656341,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'extracur_act', 'age_P', 'yrs_P_oth_schls', 'summer_teaching', 'race_T_Hispanic', 'nonschool_job', 'race_T_White', 'race_P_Black', 'full_time']","[[ 1]
 [ 3]
 [ 5]
 [ 7]
 [ 9]
 [11]
 [12]
 [14]
 [18]
 [21]
 [24]
 [25]
 [28]
 [29]
 [30]
 [32]
 [35]
 [38]
 [40]
 [41]
 [43]
 [45]
 [48]]"
Ridge,18,by methods,n/a,RFE - Ridge,0.7307692307692307,0.7403846153846154,0.4533821260401499,0.7380220891343237,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'region_West', 'FRPL_eligible_k12', 'salary_P', 'married', 'extracur_act', 'BA_major_STEM', 'summer_teaching', 'field_same', 'field_cert_Regular']","[[ 1]
 [ 3]
 [ 4]
 [ 9]
 [12]
 [14]
 [15]
 [17]
 [18]
 [21]
 [24]
 [25]
 [27]
 [30]
 [32]
 [33]
 [35]
 [39]]"
Ridge,46,by methods,n/a,RFE - Random Forest,0.7311126373626373,0.7472527472527473,0.4677320990679838,0.7448517986631357,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_P_White', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'gender_T_Female', 'region_Northeast', 'field_STEM']","[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [46]
 [48]
 [49]
 [50]]"
Ridge,25,by methods,n/a,SFS - KNN,0.7273351648351648,0.7596153846153846,0.4931342898925076,0.7568353783396469,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'teaches_7to12', 'gender_P_Female', 'deg_highest_P', 'private_ft_exp', 'BA_major_STEM', 'sch_type', 'race_T_Hispanic', 'nonschool_job', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'MA_major_STEM', 'race_P_Hispanic']","[[ 1]
 [ 5]
 [ 6]
 [ 7]
 [10]
 [11]
 [14]
 [15]
 [16]
 [18]
 [19]
 [21]
 [24]
 [25]
 [26]
 [29]
 [30]
 [33]
 [34]
 [35]
 [44]
 [45]
 [46]
 [47]
 [48]]"
Ridge,25,by methods,n/a,SFS - Ridge,0.7321428571428571,0.7417582417582418,0.45427841428440524,0.7382083413869002,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'stu_tch_ratio', 'yrs_P_this_sch', 'teaches_7to12', 'gender_P_Female', 'deg_highest_P', 'private_ft_exp', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'sch_type', 'race_T_Hispanic', 'incen_pay', 'field_same', 'race_T_White', 'race_T_Black', 'race_P_White', 'pd_time', 'gender_T_Female', 'MA_major_STEM', 'region_Northeast', 'race_P_Hispanic']","[[ 2]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [15]
 [16]
 [19]
 [21]
 [24]
 [25]
 [26]
 [27]
 [29]
 [33]
 [34]
 [35]
 [38]
 [40]
 [42]
 [44]
 [46]
 [47]
 [48]
 [49]]"
Random Forest,51,by counts,2,,1.0,0.7527472527472527,0.4754837243253443,0.745480561045593,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'gender_T_Female', 'MA_major_STEM', 'region_Northeast', 'race_P_Hispanic', 'field_STEM']","[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]]"
Random Forest,48,by counts,3,,1.0,0.7348901098901099,0.4367578625483144,0.7284684445405917,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'gender_T_Female', 'MA_major_STEM']","[[ 0]
 [ 1]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [48]
 [49]
 [50]]"
Random Forest,43,by counts,4,,1.0,0.7348901098901099,0.4384632485772965,0.7303833783258649,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular']","[[ 1]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 9]
 [10]
 [11]
 [12]
 [14]
 [15]
 [17]
 [18]
 [19]
 [20]
 [21]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [48]
 [49]]"
Random Forest,32,by counts,5,,1.0,0.7431318681318682,0.4549065219186022,0.7371902771309969,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same']","[[ 1]
 [ 3]
 [ 4]
 [ 7]
 [ 9]
 [11]
 [12]
 [14]
 [15]
 [18]
 [20]
 [21]
 [24]
 [25]
 [26]
 [27]
 [29]
 [30]
 [32]
 [33]
 [34]
 [35]
 [36]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [48]
 [49]]"
Random Forest,22,by counts,6,,1.0,0.7513736263736264,0.47299317092287996,0.7458890908043451,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM']","[[ 1]
 [ 3]
 [ 4]
 [12]
 [14]
 [15]
 [18]
 [21]
 [24]
 [25]
 [26]
 [29]
 [30]
 [32]
 [33]
 [35]
 [38]
 [39]
 [40]
 [43]
 [44]
 [48]]"
Random Forest,15,by counts,7,,1.0,0.7417582417582418,0.45310613767423247,0.7372432920467855,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12']","[[ 1]
 [ 3]
 [14]
 [18]
 [21]
 [24]
 [25]
 [29]
 [30]
 [32]
 [33]
 [35]
 [40]
 [44]
 [48]]"
Random Forest,9,by counts,8,,1.0,0.7060439560439561,0.3793889080992852,0.7027685487005729,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA']","[[ 1]
 [14]
 [18]
 [21]
 [24]
 [25]
 [30]
 [33]
 [35]]"
Random Forest,4,by counts,9,,0.803228021978022,0.7184065934065934,0.4002646391893419,0.7109535515605492,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary']","[[21]
 [24]
 [25]
 [35]]"
Random Forest,33,by methods,n/a,Variance Threshold,1.0,0.7596153846153846,0.4908124071325605,0.7540550721814142,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'sch_type', 'pd_finance', 'nonschool_job', 'incen_pay', 'title_I_receive', 'minority_students', 'hrs_taught_STEM', 'vacnc_STEM', 'gender_T_Female']","[[ 0]
 [ 1]
 [ 3]
 [ 4]
 [ 8]
 [11]
 [12]
 [14]
 [18]
 [20]
 [21]
 [23]
 [24]
 [25]
 [26]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [48]
 [49]]"
Random Forest,35,by methods,n/a,Regularization - Lasso,1.0,0.75,0.47008429354607356,0.7446172248803827,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'BA_major_STEM', 'urbanicity', 'summer_teaching', 'race_T_Hispanic', 'pd_finance', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_Black', 'race_P_Black', 'nonteaching_job', 'full_time', 'field_cert_Regular', 'merit_pay', 'incen_NonSTEM', 'MA_major_STEM']","[[ 1]
 [ 3]
 [ 4]
 [ 6]
 [ 7]
 [ 9]
 [10]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [20]
 [21]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [32]
 [33]
 [35]
 [36]
 [37]
 [39]
 [40]
 [43]
 [44]
 [45]
 [49]
 [50]]"
Random Forest,26,by methods,n/a,Feature Importance - Random Forest,1.0,0.7513736263736264,0.4724663146558683,0.7442144784557847,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'married', 'extracur_act', 'age_P', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'pd_finance', 'minority_students', 'hrs_taught_STEM']","[[ 1]
 [ 3]
 [ 4]
 [12]
 [14]
 [18]
 [20]
 [21]
 [23]
 [24]
 [25]
 [29]
 [30]
 [31]
 [32]
 [33]
 [35]
 [36]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [48]]"
Random Forest,44,by methods,n/a,Permutation Importance - Random Forest,1.0,0.7486263736263736,0.46702190486607253,0.7430812354541166,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'field_STEM']","[[ 0]
 [ 1]
 [ 3]
 [ 4]
 [ 6]
 [ 7]
 [ 9]
 [10]
 [11]
 [13]
 [14]
 [15]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [48]
 [49]
 [50]]"
Random Forest,23,by methods,n/a,Permutation Importance - Gradient Boosting,1.0,0.7445054945054945,0.4598441996020595,0.7407619852674797,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'extracur_act', 'age_P', 'yrs_P_oth_schls', 'summer_teaching', 'race_T_Hispanic', 'nonschool_job', 'race_T_White', 'race_P_Black', 'full_time']","[[ 1]
 [ 3]
 [ 5]
 [ 7]
 [ 9]
 [11]
 [12]
 [14]
 [18]
 [21]
 [24]
 [25]
 [28]
 [29]
 [30]
 [32]
 [35]
 [38]
 [40]
 [41]
 [43]
 [45]
 [48]]"
Random Forest,18,by methods,n/a,RFE - Ridge,1.0,0.7307692307692307,0.4315541334942911,0.7275406714614102,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'region_West', 'FRPL_eligible_k12', 'salary_P', 'married', 'extracur_act', 'BA_major_STEM', 'summer_teaching', 'field_same', 'field_cert_Regular']","[[ 1]
 [ 3]
 [ 4]
 [ 9]
 [12]
 [14]
 [15]
 [17]
 [18]
 [21]
 [24]
 [25]
 [27]
 [30]
 [32]
 [33]
 [35]
 [39]]"
Random Forest,46,by methods,n/a,RFE - Random Forest,1.0,0.7527472527472527,0.47561374551767055,0.746343776788032,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_P_White', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'gender_T_Female', 'region_Northeast', 'field_STEM']","[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [46]
 [48]
 [49]
 [50]]"
Random Forest,25,by methods,n/a,SFS - KNN,1.0,0.739010989010989,0.4494788165552108,0.7361029170706023,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'teaches_7to12', 'gender_P_Female', 'deg_highest_P', 'private_ft_exp', 'BA_major_STEM', 'sch_type', 'race_T_Hispanic', 'nonschool_job', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'MA_major_STEM', 'race_P_Hispanic']","[[ 1]
 [ 5]
 [ 6]
 [ 7]
 [10]
 [11]
 [14]
 [15]
 [16]
 [18]
 [19]
 [21]
 [24]
 [25]
 [26]
 [29]
 [30]
 [33]
 [34]
 [35]
 [44]
 [45]
 [46]
 [47]
 [48]]"
Random Forest,25,by methods,n/a,SFS - Ridge,0.9996565934065934,0.7115384615384616,0.3850663474130915,0.7037380461474089,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'stu_tch_ratio', 'yrs_P_this_sch', 'teaches_7to12', 'gender_P_Female', 'deg_highest_P', 'private_ft_exp', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'sch_type', 'race_T_Hispanic', 'incen_pay', 'field_same', 'race_T_White', 'race_T_Black', 'race_P_White', 'pd_time', 'gender_T_Female', 'MA_major_STEM', 'region_Northeast', 'race_P_Hispanic']","[[ 2]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [15]
 [16]
 [19]
 [21]
 [24]
 [25]
 [26]
 [27]
 [29]
 [33]
 [34]
 [35]
 [38]
 [40]
 [42]
 [44]
 [46]
 [47]
 [48]
 [49]]"
Gradient Boosting,51,by counts,2,,0.7939560439560439,0.7678571428571429,0.5087653497395397,0.762487469706623,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'gender_T_Female', 'MA_major_STEM', 'region_Northeast', 'race_P_Hispanic', 'field_STEM']","[[ 0]
 [ 1]
 [ 2]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [22]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [47]
 [48]
 [49]
 [50]]"
Gradient Boosting,48,by counts,3,,0.7994505494505495,0.7637362637362637,0.49975862770100954,0.7581428987678988,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular', 'vacnc_STEM', 'merit_pay', 'incen_NonSTEM', 'gender_T_Female', 'MA_major_STEM']","[[ 0]
 [ 1]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 8]
 [ 9]
 [10]
 [11]
 [12]
 [13]
 [14]
 [15]
 [16]
 [17]
 [18]
 [19]
 [20]
 [21]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [48]
 [49]
 [50]]"
Gradient Boosting,43,by counts,4,,0.7997939560439561,0.7678571428571429,0.5087297320020827,0.7622340265666321,"['remain_teaching', 'public_pt_exp', 'public_ft_exp', 'level_Elementary', 'union_member', 'stu_tch_ratio', 'num_dependents', 'new_teacher', 'deg_T_MA', 'yrs_P_this_sch', 'teaches_7to12', 'region_West', 'gender_P_Female', 'deg_highest_P', 'FRPL_eligible_k12', 'yrs_tch_since_P', 'salary_P', 'private_ft_exp', 'married', 'extracur_act', 'age_P', 'BA_major_STEM', 'yrs_tch_before_P', 'yrs_P_oth_schls', 'urbanicity', 'summer_teaching', 'sch_type', 'race_T_Hispanic', 'pd_finance', 'nonschool_job', 'incen_pay', 'field_same', 'title_I_receive', 'race_T_White', 'race_T_Black', 'race_P_White', 'race_P_Black', 'pd_time', 'nonteaching_job', 'minority_students', 'hrs_taught_STEM', 'full_time', 'field_cert_Regular']","[[ 1]
 [ 3]
 [ 4]
 [ 5]
 [ 6]
 [ 7]
 [ 9]
 [10]
 [11]
 [12]
 [14]
 [15]
 [17]
 [18]
 [19]
 [20]
 [21]
 [23]
 [24]
 [25]
 [26]
 [27]
 [28]
 [29]
 [30]
 [31]
 [32]
 [33]
 [34]
 [35]
 [36]
 [37]
 [38]
 [39]
 [40]
 [41]
 [42]
 [43]
 [44]
 [45]
 [46]
 [48]
 [49]]"
